iid,sub_class,exit_status,n_turns,n_tools_last10,tool_entropy_last10,tool_diversity_last10,tool_repetition_last10
geomet__geomet-101,success,submitted,16,10,2.321928094887362,0.6,0.4
adbar__simplemma-114,success,submitted,12,10,2.721928094887362,0.7,0.2
package-url__packageurl-python-29,success,submitted,13,10,2.9219280948873623,0.8,0.2
pydantic__pydantic-3975,success,submitted,20,10,2.8464393446710154,0.8,0.3
streamlink__streamlink-1696,success,submitted,5,5,2.321928094887362,1.0,0.2
Melevir__cognitive_complexity-15,success,submitted,15,10,2.446439344671015,0.6,0.3
python-visualization__folium-1633,success,submitted,17,10,2.321928094887362,0.6,0.4
package-url__packageurl-python-29,success,submitted,13,10,2.9219280948873623,0.8,0.2
docker__docker-py-1167,success,submitted,17,10,2.9219280948873623,0.8,0.2
auth0__auth0-python-500,success,submitted (exit_context),151,10,0.0,0.1,1.0
konradhalas__dacite-216,success,submitted,11,10,2.521928094887362,0.6,0.2
joke2k__django-environ-325,success,submitted,12,10,2.8464393446710154,0.8,0.3
stfc__PSyclone-1111,success,submitted,7,7,2.2359263506290326,0.7142857142857143,0.2857142857142857
ameily__cincoconfig-26,success,submitted (exit_context),112,10,0.9709505944546686,0.2,0.6
PyCQA__flake8-bugbear-161,success,submitted,6,6,2.2516291673878226,0.8333333333333334,0.3333333333333333
geopandas__geopandas-1336,success,submitted,21,10,2.721928094887362,0.7,0.2
microsoft__electionguard-python-83,success,submitted,7,7,2.2359263506290326,0.7142857142857143,0.2857142857142857
mherrmann__gitignore_parser-38,success,submitted,10,10,2.3709505944546687,0.6,0.3
hynek__argon2-cffi-174,success,submitted,12,10,2.6464393446710153,0.7,0.3
streamlink__streamlink-1696,success,submitted,9,9,2.058813890331201,0.5555555555555556,0.4444444444444444
pappasam__toml-sort-36,success,submitted,8,8,2.5,0.75,0.25
docker__docker-py-1167,success,submitted,17,10,2.8464393446710154,0.8,0.3
cunybpl__isdparser-4,success,submitted,14,10,2.3709505944546687,0.6,0.3
lucidsushi__gs_pip_install-132,success,submitted,8,8,2.75,0.875,0.25
simonsobs__ocs-332,success,submitted,15,10,2.6464393446710153,0.7,0.3
marshmallow-code__apispec-811,success,submitted,14,10,2.6464393446710153,0.7,0.3
tehmaze__ansi-34,success,submitted,9,9,2.94770277922009,0.8888888888888888,0.2222222222222222
eEcoLiDAR__laserchicken-135,success,submitted (exit_context),46,10,0.9709505944546686,0.2,0.6
tempoCollaboration__OQuPy-74,success,submitted,13,10,2.9219280948873623,0.8,0.2
sqlfluff__sqlfluff-5206,success,submitted,13,10,2.0464393446710156,0.5,0.4
astarte-platform__astarte-device-sdk-python-98,success,submitted,14,10,2.721928094887362,0.7,0.2
deardurham__ciprs-reader-38,success,submitted,19,10,1.7709505944546688,0.5,0.6
networkx__networkx-7024,success,submitted,8,8,2.5,0.75,0.25
python-visualization__folium-1633,success,submitted,29,10,2.8464393446710154,0.8,0.3
joke2k__faker-828,success,submitted,18,10,2.6464393446710153,0.7,0.3
bids-standard__pybids-611,success,submitted,8,8,2.4056390622295662,0.75,0.375
Azure__msrest-for-python-208,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
PyCQA__flake8-bugbear-161,success,submitted,13,10,2.9219280948873623,0.8,0.2
tempoCollaboration__OQuPy-74,success,submitted,13,10,2.121928094887362,0.5,0.4
hugovk__pypistats-41,success,submitted,5,5,1.9219280948873623,0.8,0.4
pydantic__pydantic-3975,success,submitted,24,10,2.1609640474436813,0.6,0.5
python-visualization__folium-1633,success,submitted,10,10,2.721928094887362,0.7,0.2
ameily__cincoconfig-26,success,submitted,7,7,2.807354922057604,1.0,0.14285714285714285
konradhalas__dacite-216,success,submitted,13,10,2.6464393446710153,0.7,0.3
rapidpro__rapidpro-python-66,success,submitted,10,10,2.9219280948873623,0.8,0.2
oasis-open__cti-python-stix2-454,success,submitted,20,10,2.9219280948873623,0.8,0.2
ithaka__apiron-8,success,submitted,13,10,1.3567796494470397,0.4,0.7
oasis-open__cti-python-stix2-454,success,submitted,11,10,2.9219280948873623,0.8,0.2
ameily__cincoconfig-26,success,submitted,13,10,2.6464393446710153,0.7,0.3
Azure__msrest-for-python-208,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
Melevir__cognitive_complexity-15,success,submitted,21,10,2.121928094887362,0.5,0.4
package-url__packageurl-python-29,success,submitted,13,10,3.121928094887362,0.9,0.2
package-url__packageurl-python-29,success,submitted,17,10,2.721928094887362,0.7,0.2
konradhalas__dacite-216,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
simonsobs__ocs-332,success,submitted,9,9,2.94770277922009,0.8888888888888888,0.2222222222222222
streamlink__streamlink-1696,success,submitted,12,10,1.9609640474436814,0.5,0.5
tempoCollaboration__OQuPy-74,success,submitted,11,10,2.3709505944546687,0.6,0.3
docker__docker-py-1167,success,submitted,10,10,3.121928094887362,0.9,0.2
streamlink__streamlink-1696,success,submitted,12,10,2.6464393446710153,0.7,0.3
bids-standard__pybids-611,success,submitted,6,6,2.584962500721156,1.0,0.16666666666666666
astarte-platform__astarte-device-sdk-python-98,success,submitted,17,10,1.7219280948873623,0.4,0.4
python-visualization__folium-1633,success,submitted,12,10,2.6464393446710157,0.7,0.3
geomet__geomet-101,success,submitted,14,10,2.5219280948873624,0.7,0.4
oasis-open__cti-python-stix2-454,success,submitted,11,10,2.9219280948873623,0.8,0.2
docker__docker-py-1167,success,submitted,13,10,2.721928094887362,0.7,0.2
snowblink14__smatch-30,success,submitted,21,12,2.9182958340544896,0.9,0.3333333333333333
networkx__networkx-7024,success,submitted,11,10,2.3709505944546687,0.6,0.3
streamlink__streamlink-1696,success,submitted,6,6,2.2516291673878226,0.8333333333333334,0.3333333333333333
astarte-platform__astarte-device-sdk-python-98,success,submitted,8,8,2.75,0.875,0.25
package-url__packageurl-python-29,success,submitted,13,10,3.321928094887362,1.0,0.1
googleapis__python-api-core-546,success,submitted,8,8,2.75,0.875,0.25
reata__sqllineage-38,success,submitted,17,10,2.0464393446710156,0.5,0.4
pyupio__changelogs-232,success,submitted,12,10,1.6854752972273344,0.4,0.5
joke2k__django-environ-358,success,submitted,16,10,1.9609640474436814,0.5,0.5
joke2k__faker-828,success,submitted,31,10,2.6464393446710153,0.7,0.3
python-visualization__folium-1633,success,submitted,14,10,2.721928094887362,0.7,0.2
joke2k__faker-828,success,submitted,21,10,2.321928094887362,0.6,0.4
celery__billiard-372,success,submitted,8,8,2.75,0.875,0.25
konradhalas__dacite-216,success,submitted,13,10,2.321928094887362,0.6,0.4
python-visualization__folium-1633,success,submitted,13,10,2.9219280948873623,0.8,0.2
oasis-open__cti-python-stix2-454,success,submitted,13,10,2.846439344671015,0.8,0.3
bids-standard__pybids-611,success,submitted,14,10,2.6464393446710157,0.7,0.3
pydata__pydata-google-auth-17,success,submitted,7,7,2.521640636343318,0.8571428571428571,0.2857142857142857
python-visualization__folium-1633,success,submitted,18,10,2.9219280948873623,0.8,0.2
deardurham__ciprs-reader-38,success,submitted (exit_context),84,10,1.0,0.2,0.5
marshmallow-code__apispec-811,success,submitted,13,10,2.446439344671015,0.6,0.3
tehmaze__ansi-34,success,submitted,9,9,2.94770277922009,0.8888888888888888,0.2222222222222222
geopandas__geopandas-3240,success,submitted,12,10,3.121928094887362,0.9,0.2
geopandas__geopandas-1336,success,submitted,14,10,2.921928094887362,0.8,0.2
astarte-platform__astarte-device-sdk-python-98,success,submitted,7,7,2.5216406363433186,0.8571428571428571,0.2857142857142857
geomet__geomet-101,success,submitted,15,10,1.7709505944546688,0.5,0.6
Azure__msrest-for-python-208,success,submitted,16,10,1.7219280948873623,0.4,0.4
tempoCollaboration__OQuPy-74,success,submitted,11,10,2.3709505944546687,0.6,0.3
docker__docker-py-1167,success,submitted,11,10,2.5219280948873624,0.7,0.4
tehmaze__ansi-34,success,submitted,8,8,2.75,0.875,0.25
asottile__yesqa-44,success,submitted,8,8,2.75,0.875,0.25
python-visualization__folium-1633,success,submitted,11,10,2.9219280948873623,0.8,0.2
Melevir__cognitive_complexity-15,success,submitted,12,10,2.3709505944546687,0.6,0.3
stfc__PSyclone-1111,success,submitted,8,8,2.75,0.875,0.25
wireservice__csvkit-800,success,submitted,21,10,1.7709505944546688,0.5,0.6
lucidsushi__gs_pip_install-132,success,submitted,12,10,2.321928094887362,0.6,0.4
streamlink__streamlink-1696,success,submitted,10,10,2.4464393446710155,0.6,0.3
just-work__fffw-100,success,submitted,11,10,2.721928094887362,0.7,0.2
marshmallow-code__apispec-811,success,submitted,9,9,2.6416041678685933,0.7777777777777778,0.3333333333333333
streamlink__streamlink-1696,success,submitted (exit_context),45,10,2.2464393446710154,0.5,0.3
fair-workflows__nanopub-140,success,submitted,21,10,1.1567796494470395,0.3,0.7
python-visualization__folium-1633,success,submitted,17,10,2.6464393446710153,0.7,0.3
asottile__yesqa-44,success,submitted,5,5,1.9219280948873623,0.8,0.4
eEcoLiDAR__laserchicken-135,success,submitted,13,10,2.6464393446710153,0.7,0.3
astarte-platform__astarte-device-sdk-python-98,success,submitted,24,10,2.4464393446710155,0.6,0.3
lucidsushi__gs_pip_install-132,success,submitted,14,10,1.5709505944546687,0.4,0.6
python-visualization__folium-1633,success,submitted,32,10,2.8464393446710154,0.8,0.3
Erotemic__ubelt-64,success,submitted,17,10,1.9609640474436814,0.5,0.5
Azure__msrest-for-python-208,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
lucidsushi__gs_pip_install-132,success,submitted,13,10,2.6464393446710153,0.7,0.3
tempoCollaboration__OQuPy-74,success,submitted,11,10,2.1709505944546685,0.5,0.3
astarte-platform__astarte-device-sdk-python-98,success,submitted,41,10,2.9219280948873623,0.8,0.2
hugovk__pypistats-41,success,submitted,8,8,2.75,0.875,0.25
ithaka__apiron-8,success,submitted,14,10,2.046439344671015,0.5,0.4
ppizarror__pygame-menu-357,success,submitted,25,10,2.9219280948873623,0.8,0.2
streamlink__streamlink-1696,success,submitted,9,9,2.94770277922009,0.8888888888888888,0.2222222222222222
iterative__dvc-5785,success,submitted,27,10,2.321928094887362,0.6,0.4
iamjackg__md2cf-97,success,submitted,17,10,2.9219280948873623,0.8,0.2
reata__sqllineage-38,success,submitted,12,10,2.6464393446710153,0.7,0.3
geopandas__geopandas-1336,success,submitted,23,10,1.5709505944546687,0.4,0.6
geomet__geomet-101,success,submitted,17,10,2.5219280948873624,0.7,0.4
geomet__geomet-101,success,submitted,13,10,2.5219280948873624,0.7,0.4
dfm__emcee-295,success,submitted,25,10,2.6464393446710153,0.7,0.3
tempoCollaboration__OQuPy-74,success,submitted,12,10,2.9219280948873623,0.8,0.2
geopandas__geopandas-3240,success,submitted,11,10,2.9219280948873623,0.8,0.2
microsoft__electionguard-python-83,success,submitted,18,10,2.6464393446710153,0.7,0.3
oasis-open__cti-python-stix2-454,success,submitted,11,10,2.9219280948873623,0.8,0.2
cunybpl__isdparser-4,success,submitted,13,10,2.6464393446710153,0.7,0.3
johnsyweb__python_sparse_list-17,success,submitted,8,8,2.5,0.75,0.25
pydantic__pydantic-1989,locked,early_exit,129,10,1.9219280948873623,0.4,0.4
asottile__pyupgrade-166,locked,submitted_no_patch,13,10,2.0464393446710156,0.5,0.4
stfc__PSyclone-2191,locked,submitted,15,10,2.321928094887362,0.6,0.4
iterative__dvc-7205,locked,early_exit,146,10,0.0,0.1,1.0
canonical__charmcraft-403,locked,exit_context,69,10,0.0,0.1,1.0
airspeed-velocity__asv-702,locked,exit_context,87,10,0.0,0.1,1.0
fabiocaccamo__python-codicefiscale-24,locked,submitted,9,9,1.6577427265048887,0.4444444444444444,0.5555555555555556
iterative__dvc-7205,locked,exit_context,8,8,2.1556390622295662,0.625,0.375
hynek__argon2-cffi-174,locked,exit_context,39,10,1.5709505944546684,0.3,0.4
aws-cloudformation__cloudformation-cli-python-plugin-236,locked,submitted,5,5,2.321928094887362,1.0,0.2
pydantic__pydantic-4350,locked,early_exit,10,11,2.663532754804255,0.7,0.2727272727272727
pvlib__pvlib-python-1296,locked,submitted,7,7,2.5216406363433186,0.8571428571428571,0.2857142857142857
pydantic__pydantic-2167,locked,submitted,15,10,1.5709505944546687,0.4,0.6
asottile__pyupgrade-142,locked,exit_context,12,10,1.1567796494470395,0.3,0.7
iterative__dvc-3726,locked,early_exit,36,10,1.3567796494470397,0.4,0.7
cookiecutter__cookiecutter-839,locked,exit_context,33,10,1.4854752972273344,0.3,0.5
oasis-open__cti-python-stix2-74,locked,submitted,21,10,2.6464393446710157,0.7,0.3
Azure__azure-functions-python-worker-890,locked,submitted,12,10,3.121928094887362,0.9,0.2
wearewhys__magnivore-14,locked,early_exit,29,10,1.5219280948873621,0.3,0.4
pvlib__pvlib-python-1048,locked,exit_context,7,7,1.8423709931771088,0.5714285714285714,0.42857142857142855
Erotemic__ubelt-64,locked,submitted_no_patch,10,10,2.1709505944546685,0.5,0.3
sciunto-org__python-bibtexparser-385,locked,early_exit,100,10,1.3609640474436813,0.3,0.5
iterative__dvc-5785,locked,exit_context,43,10,0.0,0.1,1.0
serge-sans-paille__beniget-70,locked,early_exit,16,10,1.9709505944546688,0.4,0.3
scrapy__parsel-141,locked,exit_context,121,10,1.8464393446710154,0.4,0.4
dwavesystems__dwave-cloud-client-417,locked,exit_context,16,10,0.8812908992306927,0.2,0.7
Erotemic__ubelt-64,locked,exit_context,25,10,0.7219280948873623,0.2,0.8
asottile__pyupgrade-208,locked,submitted_no_patch,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
matchms__matchms-187,locked,submitted,12,10,1.8464393446710154,0.4,0.4
wireservice__agate-637,locked,early_exit,12,10,1.1567796494470395,0.3,0.7
fair-workflows__nanopub-140,locked,submitted,18,10,1.9609640474436814,0.5,0.5
sciunto-org__python-bibtexparser-385,locked,early_exit,9,9,1.6577427265048887,0.4444444444444444,0.5555555555555556
reata__sqllineage-17,locked,early_exit,29,10,1.0,0.2,0.5
mapbox__rio-color-14,locked,exit_context,212,10,1.0,0.2,0.5
dwavesystems__dwave-cloud-client-417,locked,exit_context,27,10,1.5709505944546684,0.3,0.4
destag__at-date-17,locked,submitted,7,7,2.5216406363433186,0.8571428571428571,0.2857142857142857
lbl-srg__BuildingsPy-249,locked,submitted,14,10,2.446439344671015,0.6,0.3
asottile__pyupgrade-142,locked,submitted_no_patch,6,6,2.2516291673878226,0.8333333333333334,0.3333333333333333
iterative__dvc-5336,locked,early_exit,34,10,1.0,0.2,0.5
asottile__pyupgrade-142,locked,exit_context,22,10,1.5219280948873621,0.3,0.4
canonical__charmcraft-403,locked,exit_context,107,10,0.0,0.1,1.0
jackdewinter__pyscan-12,locked,submitted,13,10,1.6854752972273344,0.4,0.5
ppizarror__pygame-menu-357,locked,early_exit,52,10,2.1709505944546685,0.5,0.3
casbin__pycasbin-53,locked,submitted,9,9,2.4193819456463714,0.6666666666666666,0.3333333333333333
wearewhys__magnivore-14,locked,exit_context,50,10,1.295461844238322,0.3,0.6
wireservice__agate-637,locked,early_exit,67,10,1.0,0.2,0.5
wireservice__agate-637,locked,exit_context,26,10,0.9709505944546686,0.2,0.6
peterbe__premailer-218,locked,early_exit,49,10,1.0,0.2,0.5
sciunto-org__python-bibtexparser-385,locked,early_exit,13,10,2.9219280948873623,0.8,0.2
Erotemic__ubelt-64,locked,submitted_no_patch,9,9,2.197159723424149,0.5555555555555556,0.3333333333333333
iterative__dvc-6633,locked,exit_context,54,10,0.0,0.1,1.0
iterative__dvc-3726,locked,early_exit,41,10,1.9709505944546686,0.4,0.3
asottile__pyupgrade-208,locked,early_exit,6,6,1.4591479170272446,0.5,0.5
serge-sans-paille__gast-59,locked,early_exit,26,10,1.5709505944546687,0.4,0.6
fair-workflows__nanopub-140,locked,submitted,18,10,2.5219280948873624,0.6,0.2
iterative__dvc-5785,locked,submitted,7,7,2.2359263506290326,0.7142857142857143,0.2857142857142857
astarte-platform__astarte-device-sdk-python-98,locked,early_exit,36,10,0.9709505944546686,0.2,0.6
tech-teach__marshmallowjson-3,locked,submitted,7,7,2.5216406363433186,0.8571428571428571,0.2857142857142857
pydantic__pydantic-4399,locked,early_exit,111,10,1.0,0.2,0.5
iterative__dvc-3709,locked,submitted (exit_context),41,10,0.0,0.1,1.0
iterative__dvc-3462,locked,early_exit,155,10,0.0,0.1,1.0
tianocore__edk2-pytool-extensions-41,locked,early_exit,9,9,2.197159723424149,0.5555555555555556,0.3333333333333333
wearewhys__magnivore-14,locked,early_exit,19,10,1.360964047443681,0.3,0.5
matchms__matchms-187,locked,submitted,10,10,2.0464393446710156,0.5,0.4
iterative__dvc-5362,locked,early_exit,135,10,0.0,0.1,1.0
ReproNim__reproman-518,locked,exit_context,39,10,1.0,0.2,0.5
astropenguin__pandas-dataclasses-120,locked,exit_context,156,10,0.8812908992306927,0.2,0.7
pydantic__pydantic-2262,locked,early_exit,31,10,0.9709505944546686,0.2,0.6
bids-standard__pybids-611,locked,early_exit,77,10,1.0,0.2,0.5
pydata__pydata-google-auth-17,locked,early_exit,6,6,2.584962500721156,1.0,0.16666666666666666
keras-team__keras-nlp-131,locked,early_exit,13,10,2.1219280948873624,0.5,0.4
wearewhys__magnivore-14,locked,exit_context,76,10,0.0,0.1,1.0
canonical__charmcraft-802,locked,exit_context,21,10,1.7709505944546686,0.5,0.6
astropenguin__pandas-dataclasses-120,locked,early_exit,32,10,1.0,0.2,0.5
Erotemic__ubelt-64,locked,submitted,15,10,2.9219280948873623,0.8,0.2
jbradberry__universe-31,locked,exit_context,97,10,0.0,0.1,1.0
iterative__dvc-5785,locked,submitted,8,8,2.5,0.75,0.25
asottile__pyupgrade-142,locked,submitted_no_patch,13,10,2.5219280948873624,0.7,0.4
andialbrecht__sqlparse-445,locked,early_exit,28,10,1.5709505944546684,0.3,0.4
iterative__dvc-8425,locked,submitted,7,7,2.2359263506290326,0.7142857142857143,0.2857142857142857
matthewwardrop__formulaic-166,locked,early_exit,27,10,3.121928094887362,0.9,0.2
iterative__dvc-3726,locked,submitted,14,19,2.208196592277087,0.6,0.42105263157894735
pylint-dev__astroid-1092,locked,early_exit,92,10,0.0,0.1,1.0
sciunto-org__python-bibtexparser-385,locked,early_exit,56,10,1.0,0.2,0.5
casbin__pycasbin-53,locked,exit_context,174,10,1.0,0.2,0.5
iterative__dvc-3405,locked,early_exit,76,10,0.0,0.1,1.0
aio-libs__aioftp-97,locked,submitted,14,10,1.7219280948873623,0.4,0.4
devopshq__artifactory-439,locked,early_exit,37,10,0.7219280948873623,0.2,0.8
package-url__packageurl-python-29,locked,submitted,23,10,1.7609640474436812,0.4,0.5
airspeed-velocity__asv-702,locked,exit_context,262,10,0.0,0.1,1.0
alvinwan__TexSoup-140,locked,early_exit,15,10,1.7609640474436812,0.4,0.5
matchms__matchms-187,locked,submitted,14,10,1.5709505944546687,0.4,0.6
peterbe__premailer-218,locked,early_exit,22,10,1.0,0.2,0.5
iterative__dvc-3726,locked,early_exit,41,10,1.8954618442383218,0.4,0.3
pyupio__changelogs-232,locked,submitted,10,10,2.4464393446710155,0.6,0.3
EdinburghGenomics__EGCG-Core-88,locked,exit_context,45,10,0.0,0.1,1.0
joke2k__django-environ-358,locked,early_exit,8,8,1.061278124459133,0.375,0.75
deardurham__ciprs-reader-38,locked,exit_context,53,10,0.0,0.1,1.0
DCC-Lab__RayTracing-196,locked,exit_context,46,10,0.0,0.1,1.0
devopshq__artifactory-439,locked,early_exit,26,10,2.6464393446710153,0.7,0.3
brettcannon__mousebender-70,locked,submitted,8,8,2.5,0.75,0.25
alvinwan__TexSoup-140,locked,exit_context,26,10,1.9609640474436814,0.5,0.5
fabiocaccamo__python-codicefiscale-24,locked,exit_context,22,10,0.0,0.1,1.0
wearewhys__magnivore-14,locked,early_exit,23,10,0.9709505944546686,0.2,0.6
wearewhys__magnivore-14,locked,early_exit,16,10,1.5709505944546687,0.4,0.6
palantir__python-language-server-275,locked,exit_context,40,10,1.0,0.2,0.5
PEtab-dev__libpetab-python-136,locked,submitted,27,10,1.295461844238322,0.3,0.6
PyCQA__flake8-bugbear-284,locked,exit_context,16,10,1.3567796494470397,0.4,0.7
Shoobx__mypy-zope-88,locked,submitted,14,10,2.446439344671015,0.6,0.3
iterative__dvc-4415,locked,early_exit,41,10,2.4464393446710155,0.6,0.3
dwavesystems__dwave-cloud-client-417,locked,exit_context,30,10,1.3709505944546687,0.3,0.6
DCC-Lab__RayTracing-273,locked,submitted,26,10,2.1709505944546685,0.5,0.3
airspeed-velocity__asv-702,locked,submitted_no_patch,13,10,2.4464393446710155,0.6,0.3
pydantic__pydantic-2366,locked,exit_context,60,10,2.446439344671015,0.6,0.3
mplanchard__pydecor-20,locked,submitted_no_patch,8,8,2.1556390622295662,0.625,0.375
datosgobar__pydatajson-212,locked,submitted,7,7,2.5216406363433186,0.8571428571428571,0.2857142857142857
reata__sqllineage-17,locked,early_exit,26,10,1.0,0.2,0.5
srsudar__eg-88,locked,exit_context,32,10,0.0,0.1,1.0
iterative__dvc-3405,locked,exit_context,141,10,1.0,0.2,0.5
wearewhys__magnivore-14,locked,submitted,7,7,2.5216406363433186,0.8571428571428571,0.2857142857142857
dwavesystems__dwave-cloud-client-417,locked,exit_context,138,10,0.0,0.1,1.0
meerk40t__svgelements-183,locked,submitted,16,10,2.8464393446710154,0.8,0.3
fabiocaccamo__python-codicefiscale-24,locked,early_exit,5,5,1.3709505944546687,0.6,0.6
astarte-platform__astarte-device-sdk-python-98,locked,early_exit,6,6,1.7924812503605778,0.6666666666666666,0.5
andialbrecht__sqlparse-445,locked,early_exit,16,10,1.8464393446710154,0.4,0.4
dwavesystems__dwave-cloud-client-417,locked,submitted,12,10,2.9219280948873623,0.8,0.2
fair-workflows__nanopub-140,locked,submitted,13,10,3.1219280948873624,0.9,0.2
iterative__dvc-5785,locked,exit_context,57,10,1.9709505944546686,0.4,0.3
iterative__dvc-2815,locked,early_exit,6,6,1.9182958340544896,0.6666666666666666,0.3333333333333333
iterative__dvc-3349,locked,early_exit,16,10,2.1609640474436813,0.6,0.5
andialbrecht__sqlparse-445,locked,early_exit,21,10,1.5219280948873621,0.3,0.4
omni-us__jsonargparse-176,locked,submitted,7,7,2.1280852788913944,0.7142857142857143,0.42857142857142855
mapbox__rio-color-14,locked,exit_context,79,10,0.8812908992306927,0.2,0.7
pypa__wheel-213,locked,submitted,15,10,2.446439344671015,0.6,0.3
PyCQA__flake8-bugbear-316,locked,submitted,7,7,2.5216406363433186,0.8571428571428571,0.2857142857142857
asottile__pyupgrade-142,locked,submitted_no_patch,9,9,1.8799649487271108,0.5555555555555556,0.5555555555555556
Azure__azure-functions-python-worker-890,locked,submitted,15,10,2.321928094887362,0.6,0.4
Erotemic__ubelt-64,locked,exit_context,46,10,2.5219280948873624,0.6,0.2
netromdk__vermin-196,locked,exit_context,22,10,0.4689955935892812,0.2,0.9
iterative__dvc-6471,locked,exit_context,101,10,1.4854752972273344,0.3,0.5
valohai__valohai-cli-52,locked,exit_context,37,10,0.0,0.1,1.0
dwavesystems__dwave-cloud-client-417,locked,early_exit,45,10,0.8812908992306927,0.2,0.7
wireservice__agate-637,locked,early_exit,43,10,0.0,0.1,1.0
asottile__pyupgrade-142,locked,exit_context,23,10,0.0,0.1,1.0
dwavesystems__dwave-cloud-client-417,locked,submitted,25,11,2.1180782093497093,0.5,0.36363636363636365
pydantic__pydantic-4350,locked,exit_context,20,10,1.0,0.2,0.5
omni-us__jsonargparse-176,locked,submitted,18,10,3.121928094887362,0.9,0.2
lucidsushi__gs_pip_install-132,locked,early_exit,12,10,1.295461844238322,0.3,0.6
iterative__dvc-3726,locked,early_exit,53,10,0.9709505944546686,0.2,0.6
asottile__pyupgrade-142,locked,submitted_no_patch,6,6,2.2516291673878226,0.8333333333333334,0.3333333333333333
airspeed-velocity__asv-734,locked,submitted,8,9,2.4193819456463714,0.75,0.3333333333333333
pydantic__pydantic-3975,locked,submitted,9,9,2.197159723424149,0.5555555555555556,0.3333333333333333
DCC-Lab__RayTracing-196,locked,exit_context,31,10,0.0,0.1,1.0
glue-viz__glue-astronomy-25,locked,exit_context,196,10,0.0,0.1,1.0
destag__at-date-17,locked,submitted,15,10,2.8464393446710154,0.8,0.3
sciunto-org__python-bibtexparser-385,locked,early_exit,96,10,1.4854752972273344,0.3,0.5
ithaka__apiron-8,locked,exit_context,16,10,0.9219280948873623,0.3,0.8
wireservice__agate-637,locked,early_exit,10,10,0.9219280948873623,0.3,0.8
fsspec__filesystem_spec-926,locked,early_exit,262,10,0.0,0.1,1.0
nathandines__SPF2IP-3,locked,exit_context,20,10,0.0,0.1,1.0
PEtab-dev__libpetab-python-136,locked,exit_context,21,10,0.0,0.1,1.0
asottile__pyupgrade-208,locked,submitted_no_patch,12,10,2.321928094887362,0.6,0.4
asottile__pyupgrade-890,locked,submitted,11,10,2.5219280948873624,0.6,0.2
iterative__dvc-3709,locked,submitted (exit_context),21,10,0.0,0.1,1.0
asottile__pyupgrade-147,locked,submitted,14,10,1.9609640474436814,0.5,0.5
peterbe__premailer-218,locked,submitted_no_patch,15,10,1.9609640474436814,0.5,0.5
brettcannon__mousebender-70,locked,submitted,7,7,2.5216406363433186,0.8571428571428571,0.2857142857142857
pre-commit__pre-commit-1707,locked,exit_context,48,10,0.0,0.1,1.0
canonical__operator-823,locked,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
Erotemic__ubelt-64,locked,early_exit,17,10,1.1567796494470395,0.3,0.7
geopandas__geopandas-2959,locked,submitted,13,10,1.6854752972273346,0.4,0.5
dwavesystems__dwave-cloud-client-417,locked,exit_context,21,10,0.8812908992306927,0.2,0.7
pypa__wheel-213,locked,exit_context,47,10,0.0,0.1,1.0
pydantic__pydantic-2366,locked,early_exit,98,37,2.5240256542836423,0.9,0.3783783783783784
fabiocaccamo__python-codicefiscale-24,locked,exit_context,47,10,0.0,0.1,1.0
ESSS__conda-devenv-51,locked,exit_context,36,10,1.0,0.2,0.5
geopandas__geopandas-2959,locked,submitted_no_patch,11,10,2.3709505944546687,0.6,0.3
fabiocaccamo__python-codicefiscale-24,locked,early_exit,18,10,2.0464393446710156,0.5,0.4
iterative__dvc-3462,locked,early_exit,8,9,2.5032583347756456,0.75,0.2222222222222222
PyCQA__flake8-bugbear-316,locked,submitted,9,9,2.113283334294875,0.5555555555555556,0.3333333333333333
devopshq__artifactory-439,locked,submitted_no_patch,12,10,1.7219280948873623,0.4,0.4
fabiocaccamo__python-codicefiscale-24,locked,early_exit,16,10,2.6464393446710153,0.7,0.3
iamjackg__md2cf-97,locked,submitted,12,10,2.3709505944546683,0.6,0.3
Shoobx__mypy-zope-88,locked,exit_context,178,10,1.9219280948873623,0.4,0.4
reata__sqllineage-17,locked,early_exit,26,10,1.0,0.2,0.5
astropenguin__pandas-dataclasses-120,locked,exit_context,78,10,1.0,0.2,0.5
Erotemic__ubelt-64,locked,submitted_no_patch,11,10,1.7609640474436812,0.4,0.5
cookiecutter__cookiecutter-839,locked,submitted_no_patch,9,9,2.197159723424149,0.5555555555555556,0.3333333333333333
marshmallow-code__apispec-webframeworks-64,locked,submitted,19,10,2.1709505944546685,0.5,0.3
glue-viz__glue-astronomy-25,locked,submitted,13,10,2.6464393446710153,0.7,0.3
wireservice__agate-637,locked,early_exit,58,10,1.0,0.2,0.5
glue-viz__glue-astronomy-25,locked,submitted,9,9,2.6416041678685933,0.7777777777777778,0.3333333333333333
wireservice__agate-637,locked,early_exit,128,10,1.0,0.2,0.5
dwavesystems__dwave-cloud-client-417,locked,exit_context,10,10,1.7709505944546686,0.5,0.6
sciunto-org__python-bibtexparser-385,locked,early_exit,101,10,1.0,0.2,0.5
